HHID,NWEIGHT,REGIONC,DIVISION,OCCUPYY,OCCUPYM,ANSWERHH,HOUSEHLD,HHSEX,HHAGE,EMPLOYHH,ANSWER02,KIN02,SEX02,YEARS02,EMPLOY02,ANSWER03,KIN03,SEX03,YEARS03,EMPLOY03,ANSWER04,KIN04,SEX04,YEARS04,EMPLOY04,ANSWER05,KIN05,SEX05,YEARS05,EMPLOY05,ANSWER06,KIN06,SEX06,YEARS06,EMPLOY06,ANSWER07,KIN07,SEX07,YEARS07,EMPLOY07,ANSWER08,KIN08,SEX08,YEARS08,EMPLOY08,ANSWER09,KIN09,SEX09,YEARS09,EMPLOY09,ANSWER10,KIN10,SEX10,YEARS10,EMPLOY10,ANSWER11,KIN11,SEX11,YEARS11,EMPLOY11,ANSWER12,KIN12,SEX12,YEARS12,EMPLOY12,NHSLDMEM,SHARELQT,ARRIED,ORIGIN,SDESCENT,GRADHH,FINISHHH,WAGES,SELFHIRE,AFDC,SSI,OTHERAID,FSTAMPS,SSECURTY,UNEMPLOY,ONEYPY,KOWNRENT,KOWNCOND,HUPROJ,RENTHELP,AREA1980,SPOUSE,SEXS,AGES,EMPS,HEAD,HEADSEX,HEADAGE,HEADEMP,STRUCTUR,HEADED,FAMSIZE,POOR100,POOR125,HOWPAID,AFDC88,SSI88,ASSIST88,FSTAMP88,SOCSEC88
1011	22704	3	5	11	01	1	01	1	29	1	0	03	2	5	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	02	0	3	2	0	12	1	1	0	0	0	0	0	0	0	10	2	9	0	0	1	99	9	99	9	01	1	29	1	4	12	2	0	0	1	0	0	0	0	0
1012	6323	4	9	10	11	1	01	1	63	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	01	0	3	1	0	11	1	1	0	0	0	0	0	1	0	05	2	9	1	9	2	99	9	99	9	01	1	63	0	4	11	1	0	1	1	0	0	0	0	0
1013	18294	4	9	03	99	1	01	2	65	0	0	02	1	65	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	02	0	1	1	0	18	1	0	0	0	0	0	0	0	0	13	1	0	9	9	2	02	1	65	0	01	2	65	0	1	17	2	0	0	1	0	0	0	0	0
1014	8376	3	7	01	99	1	01	2	75	0	0	21	1	78	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	02	0	4	1	0	12	1	0	0	0	0	0	0	1	0	09	1	0	9	9	4	99	9	99	9	01	2	75	0	4	12	2	0	0	1	0	0	0	0	1
1015	18411	2	3	06	99	1	01	2	40	1	0	02	1	40	2	0	03	1	5	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	1	1	0	18	1	1	1	0	0	0	0	0	0	25	1	0	9	9	2	02	1	40	2	01	2	40	1	1	17	3	0	0	1	9	9	9	9	9
1016	13566	1	2	07	99	1	01	1	35	1	0	02	2	35	1	0	03	1	5	9	0	03	2	3	9	0	03	1	2	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	05	0	1	1	0	16	1	1	1	0	0	0	0	0	0	20	1	0	9	9	2	02	2	35	1	02	2	35	1	1	16	5	0	0	1	9	9	9	9	9
1017	9823	3	5	08	99	1	01	1	33	1	0	03	1	17	2	0	02	2	32	1	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	1	2	0	12	1	1	0	0	0	0	0	0	0	20	2	9	0	0	4	02	2	32	1	02	2	32	1	1	12	3	0	0	1	9	9	9	9	9
1018	13721	4	9	03	99	1	01	2	66	0	0	02	1	61	1	0	03	2	27	1	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	1	1	1	18	1	1	0	0	0	0	0	1	0	20	1	0	9	9	2	02	1	61	1	01	2	66	0	1	17	3	0	0	1	9	9	9	9	9
1019	15287	3	5	07	99	1	01	1	38	1	0	02	2	41	2	0	03	2	17	2	0	03	2	12	9	0	03	2	5	9	0	41	2	39	1	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	06	0	1	2	0	14	1	1	1	0	0	0	0	0	0	23	1	0	9	9	4	02	2	41	2	02	2	41	2	1	14	5	0	0	1	9	9	9	9	9
1020	21145	2	3	10	09	1	01	2	25	1	0	02	1	27	2	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	02	0	1	1	0	10	1	1	0	0	0	0	0	0	0	18	1	0	9	9	1	02	1	27	2	01	2	25	1	1	10	2	0	0	1	9	9	9	9	9
1021	17288	3	5	04	99	1	01	1	46	1	0	02	2	52	1	0	03	2	16	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	1	1	0	12	1	1	0	0	0	0	0	0	0	21	1	0	9	9	4	02	2	52	1	02	2	52	1	1	12	3	0	0	1	0	0	0	0	0
1022	42086	3	5	07	99	1	01	2	67	0	0	02	1	64	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	02	0	1	1	0	14	1	0	0	0	0	0	0	1	0	15	1	0	9	9	2	02	1	64	0	01	2	67	0	1	14	2	0	0	1	0	0	0	0	1
1023	6880	1	2	07	99	1	01	1	61	0	0	02	2	66	0	0	03	1	36	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	1	1	0	08	0	0	0	0	1	0	0	1	0	02	2	9	1	9	2	02	2	66	0	02	2	66	0	1	07	3	1	1	2	0	0	0	0	0
1024	17728	3	7	06	99	1	01	1	39	1	0	03	1	16	0	0	03	2	19	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	3	1	1	13	1	1	0	0	0	0	0	0	0	05	1	0	9	9	1	99	9	99	9	01	1	39	1	4	13	3	1	1	1	0	0	0	0	0
1025	22798	3	5	10	05	1	01	2	24	1	0	02	1	24	1	0	03	1	3	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	1	1	0	12	1	1	0	0	0	0	0	0	0	17	2	9	0	0	4	02	1	24	1	01	2	24	1	1	12	3	0	0	1	0	0	0	0	0
1026	3958	4	8	06	99	1	01	2	63	2	0	02	1	52	0	0	04	1	10	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	1	2	0	08	1	1	0	0	0	0	0	1	0	09	1	0	9	9	4	02	1	52	0	01	2	63	2	1	08	3	0	1	1	0	0	0	1	1
1027	22306	1	2	10	02	1	01	1	32	0	0	02	2	36	1	0	03	1	2	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	1	1	0	18	8	1	0	0	0	0	0	0	0	25	1	0	9	9	2	02	2	36	1	02	2	36	1	1	17	3	0	0	1	9	9	9	9	9
1028	19020	2	3	07	99	0	01	2	25	1	1	41	1	23	1	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	02	0	4	1	0	16	1	1	1	0	0	0	0	0	0	23	1	0	9	9	2	99	9	99	9	01	2	25	1	4	16	1	0	0	1	0	0	0	0	0
1029	4322	4	8	10	08	1	01	1	31	2	0	03	2	6	9	0	03	2	4	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	3	1	0	14	1	1	1	1	0	1	1	0	1	04	2	9	1	9	2	99	9	99	9	01	1	31	2	4	14	3	1	1	1	1	0	0	1	0
1030	7063	1	1	10	07	1	01	1	54	0	0	03	1	15	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	02	0	3	1	0	14	0	0	0	1	0	0	1	0	0	02	2	9	0	0	2	99	9	99	9	01	1	54	0	4	13	2	1	1	1	1	0	0	1	0
1031	18428	3	7	10	07	1	01	2	34	1	0	03	2	0	9	0	03	2	6	9	0	03	1	4	9	0	03	1	3	9	0	02	1	28	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	06	0	1	1	0	12	1	1	0	0	0	0	0	0	0	09	2	9	0	0	4	02	1	28	0	01	2	34	1	1	12	6	1	1	1	0	0	0	0	0
1032	21545	2	3	10	11	1	01	2	43	1	0	02	1	34	2	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	02	0	1	1	0	12	1	1	0	0	0	0	0	0	0	18	1	0	9	9	2	02	1	34	2	01	2	43	1	1	12	2	0	0	1	9	9	9	9	9
1033	22549	3	5	11	01	1	01	2	24	1	0	02	1	24	1	0	03	2	4	9	0	03	1	0	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	04	0	1	1	0	14	0	1	0	0	0	0	0	0	0	07	2	9	0	0	2	02	1	24	1	01	2	24	1	1	13	4	1	1	1	0	0	0	0	0
